Code,Parent,Name_de
"11401123","61131","Landschaftspfleger (Gärtner) | Landschaftspflegerin (Gärtnerin)"
"11401124","61131","Naturgärtner | Naturgärtnerin"
"11401125","61131","Schlossgärtner | Schlossgärtnerin"
"11401126","61131","Spitalgärtner | Spitalgärtnerin"
"11401127","61131","Umgebungsgestalter (Garten- und Parkgestaltung) | Umgebungsgestalterin (Garten- und Parkgestaltung)"
"11401128","61132","Alpenpflanzengärtner | Alpenpflanzengärtnerin"
"11401129","61132","Wildpflanzengärtner | Wildpflanzengärtnerin"
"11401130","61131","Unterhaltsgärtner | Unterhaltsgärtnerin"
"11401131","61132","Gärtner EFZ | Gärtnerin EFZ"
"11401132","61131","Gärtner EFZ, Garten- und Landschaftsbau | Gärtnerin EFZ, Garten- und Landschaftsbau"
"11401133","61132","Gärtner EFZ, Baumschule | Gärtnerin EFZ, Baumschule"
"11401134","61132","Gärtner EFZ, Stauden | Gärtnerin EFZ, Stauden"
"11401135","61132","Gärtner EFZ, Zierpflanzen | Gärtnerin EFZ, Zierpflanzen"
"11401136","61130","Gärtner EBA | Gärtnerin EBA"
"11401137","61131","Gärtner EBA, Garten- und Landschaftsbau | Gärtnerin EBA, Garten- und Landschaftsbau"
"11401138","61132","Gärtner EBA, Pflanzenproduktion | Gärtnerin EBA, Pflanzenproduktion"
"11401141","61131","Obergärtner, eidg. FA, Gärtner Polier | Obergärtnerin, eidg. FA, Gärtnerin Polierin"
"11401142","61131","Obergärtner, eidg. FA, Grünpflegespezialist | Obergärtnerin, eidg. FA, Grünpflegespezialistin"
"11401143","61132","Obergärtner, eidg. FA, Zierpflanzenkultivateur | Obergärtnerin, eidg. FA, Zierpflanzenkultivateurin"
"11401144","61132","Obergärtner, eidg. FA, Gehölzekultivateur | Obergärtnerin, eidg. FA, Gehölzekultivateurin"
"11401145","61132","Obergärtner, eidg. FA, Staudenkultivateur | Obergärtnerin, eidg. FA, Staudenkultivateurin"
"11401146","61131","Obergärtner, eidg. FA, Gärtner Kundenberater | Obergärtnerin, eidg. FA, Gärtnerin Kundenberaterin"
"11401147","61131","Obergärtner, eidg. FA, Friedhofspezialist | Obergärtnerin, eidg. FA, Friedhofspezialistin"
"11401148","61131","Obergärtner, eidg. FA, Naturgartenspezialist | Obergärtnerin, eidg. FA, Naturgartenspezialistin"
"11401149","61131","Naturgartengestalter | Naturgartengestalterin"
"11401150","61131","Landschaftstechniker | Landschaftstechnikerin"
"11401151","31420","Baumexperte | Baumexpertin"
"11401152","61131","Obergärtner, eidg. FA, Sport- und Golfrasenspezialist | Obergärtnerin, eidg. FA, Sport- und Golfrasenspezialist"
"11401153","61131","Handwerker in der Denkmalpflege, eidg. FA, Gartenbau | Handwerkerin in der Denkmalpflege, eidg. FA, Gartenbau"
"11402001","75490","Florist | Floristin"
"11402002","75490","Florist, dipl. HFP | Floristin, dipl. HFP"
"11402003","75490","Blumenbinder | Blumenbinderin"
"11402004","75490","Naturblumenbinder | Naturblumenbinderin"
"11402006","92140","Floristgehilfe | Floristgehilfin"
"11402007","52210","Blumengeschäftsinhaber | Blumengeschäftsinhaberin"
"11402008","92140","Florist-Mitarbeiter | Floristin-Mitarbeiterin"
"11402009","52220","Blumenabteilungsleiter | Blumenabteilungsleiterin"
"11402010","61132","Bonsaiexperte | Bonsaiexpertin"
"11402011","61132","Gärtner-Florist | Gärtnerin-Floristin"
"11402012","75490","Florist, eidg. FA | Floristin, eidg. FA"
"11402013","75490","Blumen- und Kranzbinder | Blumen- und Kranzbinderin"
"11402014","14200","Florist, Meister HFP | Floristin, Meisterin HFP"
"11402016","75490","Florist EBA | Floristin EBA"
"11402017","75490","Florist EFZ | Floristin EFZ"
"11402018","34320","Kirchendekorateur | Kirchendekorateurin"
"11501001","31430","Förster FA | Försterin FA"
"11501002","31430","Oberförster | Oberförsterin"
"11501003","31430","Kreisforstmeister | Kreisforstmeisterin"
"11501004","31430","Stadtoberförster | Stadtoberförsterin"
"11501005","31430","Kreisförster | Kreisförsterin"
"11501006","31430","Bezirksförster | Bezirksförsterin"
"11501007","31430","Unterförster | Unterförsterin"
"11501008","31430","Forstinspektor | Forstinspektorin"
"11501009","31430","Forstmeister | Forstmeisterin"
"11501010","31430","Staatsförster | Staatsförsterin"
"11501011","31430","Stadtförster | Stadtförsterin"
"11501013","31430","Revierförster | Revierförsterin"
"11501014","31430","Gemeindeförster | Gemeindeförsterin"
"11501015","31430","Förster | Försterin"
"11501016","31430","Kantonsoberförster | Kantonsoberförsterin"
"11501017","31430","Gemeindeoberförster | Gemeindeoberförsterin"
"11501018","31430","Förster HFF | Försterin HFF"
"11501019","31430","Seilkran-Einsatzleiter, eidg. FA | Seilkran-Einsatzleiterin, eidg. FA"
"11501020","31430","Förster HF | Försterin HF"
"11501022","31430","Gebirgsförster | Gebirgsförsterin"
"11501023","31430","Seilkraneinsatzleiter, eidg. FA | Seilkraneinsatzleiterin, eidg. FA"
"11502001","62100","Forstwart | Forstwartin"
"11502002","62100","Holzarbeiter | Holzarbeiterin"
"11502003","62100","Holzhacker | Holzhackerin"
"11502004","62100","Köhler | Köhlerin"
"11502005","62100","Roder | Roderin"
"11502006","13110","Forstunternehmer/Akkord | Forstunternehmerin/Akkord"
"11502007","62100","Wedelenmacher | Wedelenmacherin"
"11502009","62100","Bannwart | Bannwartin"
"11502010","62100","Aufforstungsarbeiter | Aufforstungsarbeiterin"
"11502011","62100","Harzgewinner | Harzgewinnerin"
"11502012","62100","Staatsbannwart | Staatsbannwartin"
"11502013","62100","Revierarbeiter | Revierarbeiterin"
"11502014","62100","Forstangestellter | Forstangestellte"
"11502015","31430","Forstvorarbeiter | Forstvorarbeiterin"
"11502016","62100","Forstarbeiter | Forstarbeiterin"
"11502017","54190","Forsthüter | Forsthüterin"
"11502018","92150","Forstgehilfe | Forstgehilfin"
"11502019","13110","Forstunternehmer | Forstunternehmerin"
"11502020","62100","Waldpfleger | Waldpflegerin"
"11502021","62100","Holzspalter | Holzspalterin"
"11502022","62100","Waldarbeiter | Waldarbeiterin"
"11502023","31430","Forstwart-Vorarbeiter, eidg. FA | Forstwart-Vorarbeiterin, eidg. FA"
"11502024","31430","Forsttechniker | Forsttechnikerin"
"11502026","31430","Forstwart-Vorarbeiter | Forstwart-Vorarbeiterin"
"11502027","62100","Holzfäller | Holzfällerin"
"11502029","62100","Landschaftspfleger (Forstangestellter) | Landschaftspflegerin (Forstangestellte)"
"11502030","62100","Gebirgswaldpfleger | Gebirgswaldpflegerin"
"11502031","62100","Forstwart EFZ | Forstwartin EFZ"
"11502032","62100","Forstpraktiker EBA | Forstpraktikerin EBA"
"11503001","54190","Jagdaufseher | Jagdaufseherin"
"11503002","62240","Jäger | Jägerin"
"11503004","54190","Feldhüter | Feldhüterin"
"11503006","54190","Jagdheger | Jagdhegerin"
"11503007","54190","Wildheger | Wildhegerin"
"11503008","54190","Wildparkleiter | Wildparkleiterin"
"11503009","54190","Wildparkwärter | Wildparkwärterin"
"11503010","54190","Jagdinspektor | Jagdinspektorin"
"11503011","54190","Wildschadenschätzer | Wildschadenschätzerin"
"11503012","54190","Wildhüter, eidg. FA | Wildhüterin, eidg. FA"
"11503013","54190","Ranger | Rangerin"
"11504002","54190","Fischereiaufseher | Fischereiaufseherin"
"11504003","92160","Fischer-Gehilfe | Fischerin-Gehilfin"
"11504004","62220","Seefischer | Seefischerin"
"11504005","62220","Netzfischer | Netzfischerin"
"11504006","81601","Fischereiarbeiter | Fischereiarbeiterin"
"11504007","62220","Flussfischer | Flussfischerin"
"11504008","62220","Fischer | Fischerin"
"11504009","75110","Fischfileteur | Fischfileteurin"
"11504010","62220","Berufsfischer, eidg. FA | Berufsfischerin, eidg. FA"
"11504011","54190","Fischereiaufseher, eidg. FA | Fischereiaufseherin, eidg. FA"
"11504012","62220","Fischwirt, See- und Flussfischerei | Fischwirtin, See- und Flussfischerei"
"21101001","81601","Kocher | Kocherin"
"21101002","75140","Konservierungsspezialist | Konservierungsspezialistin"
"21101003","81601","Sterilisierkocher (Lebensmittelbranche) | Sterilisierkocherin (Lebensmittelbranche)"
"21101004","81601","Pulverisierarbeiter | Pulverisierarbeiterin"
"21101005","81601","Sterilisierarbeiter (Lebensmittelbranche) | Sterilisierarbeiterin (Lebensmittelbranche)"
"21101006","81601","Essigbereiter | Essigbereiterin"
"21101007","81601","Vakuumarbeiter | Vakuumarbeiterin"
"21101008","13210","Konservenmeister | Konservenmeisterin"
"21101009","75140","Nahrungsmitteleinfrierer | Nahrungsmitteleinfriererin"
"21101010","75140","Konservenarbeiter | Konservenarbeiterin"
"21101011","81601","Fischkonservierer | Fischkonserviererin"
"21101012","81601","Trockenapparatearbeiter | Trockenapparatearbeiterin"
"21101013","81601","Teigwarentrockner | Teigwarentrocknerin"
"21101014","81601","Nahrungsmitteltrockner | Nahrungsmitteltrocknerin"
"21101015","81601","Obstdörrer | Obstdörrerin"
"21101016","81601","Gemüsedörrer | Gemüsedörrerin"
"21101017","81601","Heringsräucherer | Heringsräucherin"
"21101018","75140","Konservenpraktiker | Konservenpraktikerin"
"21101019","94122","Gemüserüster | Gemüserüsterin"
"21101020","81601","Konservenkocher | Konservenkocherin"
"21101021","81601","Marmeladekocher | Marmeladekocherin"
"21101022","81601","Entfeuchter (in Konservenfabrik) | Entfeuchterin (in Konservenfabrik)"
"21101023","81601","Aushülser | Aushülserin"
"21101024","81601","Fruchtputzer | Fruchtputzerin"
"21101025","75140","Konservenhersteller | Konservenherstellerin"
"21101026","81601","Nahrungsmitteldörrer | Nahrungsmitteldörrerin"
"21101027","81601","Blanchierer | Blanchiererin"
"21101028","75140","Konserven- und Tiefkühltechnologe | Konserven- und Tiefkühltechnologin"
"21101029","81601","Konserven- und Tiefkühlfacharbeiter | Konserven- und Tiefkühlfacharbeiterin"
"21101030","81601","Abkocher | Abkocherin"
"21101031","81601","Sieder (in Konservenfabrik) | Siederin (in Konservenfabrik)"
"21101032","81601","Ausleser (in Konservenfabrik) | Ausleserin (in Konservenfabrik)"
"21101033","81601","Dehydrierer (in Konservenfabrik) | Dehydriererin (in Konservenfabrik)"
"21101034","81601","Fischräucherer | Fischräucherin"
"21102001","75110","Metzger | Metzgerin"
"21102002","13210","Metzgermeister HFP | Metzgermeisterin HFP"
"21102003","75110","Charcutier | Charcutière"
"21102004","81601","Fleisch- und Fischmaschinenbediener | Fleisch- und Fischmaschinenbedienerin"
"21102005","51200","Traiteur | Traiteurin"
"21102006","75110","Charcuterie-Traiteur | Charcuterie-Traiteurin"
"21102007","75110","Kuttler | Kuttlerin"
"21102008","75110","Viehschlachter | Viehschlachterin"
"21102009","94100","Hilfsmetzger | Hilfsmetzgerin"
"21102010","75110","Störmetzger | Störmetzgerin"
"21102011","75110","Kundenmetzger | Kundenmetzgerin"
"21102012","75110","Pferdemetzger | Pferdemetzgerin"
"21102013","75110","Darmarbeiter | Darmarbeiterin"
"21102014","75110","Oberwurster | Oberwursterin"
"21102015","75110","Bankmeister | Bankmeisterin"
"21102016","13210","Obermetzger | Obermetzgerin"
"21102017","13210","Hallenmeister-Metzger | Hallenmeisterin-Metzgerin"
"21102018","75110","Fleischzerstückler | Fleischzerstücklerin"
"21102019","32570","Fleischschauer | Fleischschauerin"
"21102020","75110","Ausbeiner | Ausbeinerin"
"21102021","75110","Wurster | Wursterin"
"21102022","94100","Sieder in Metzgerei | Siederin in Metzgerei"
"21102023","75110","Bankbursche | Bankmädchen"
"21102024","75110","Metzgerbursche | Metzgermädchen"
"21102025","94100","Metzgereigehilfe | Metzgereigehilfin"
"21102026","75110","Bankknecht | Bankmagd"
"21102027","81601","Fleischhacker | Fleischhackerin"
"21102028","94100","Salamibinder | Salamibinderin"
"21102029","13210","Kuttlermeister | Kuttlermeisterin"
"21102030","75110","Rauchfax"
"21102031","94100","Geflügelrupfer | Geflügelrupferin"
"21102032","75110","Kuttlerzurichter | Kuttlerzurichterin"
"21102033","75110","Darmzurichter | Darmzurichterin"
"21102034","75110","Darmsortierer | Darmsortiererin"
"21102035","75110","Geflügelschlachter | Geflügelschlachterin"
"21102036","75110","Bankmetzger | Bankmetzgerin"
"21102037","75110","Metzger-Verkäufer | Metzgerin-Verkäuferin"
"21102038","13210","Chefmetzger | Chefmetzgerin"
"21102039","52220","Rayonchef in Metzgerei | Rayonchefin in Metzgerei"
"21102040","94100","Metzgereiarbeiter | Metzgereiarbeiterin"
"21102041","75110","Fleischhauer | Fleischhauerin"
"21102042","75110","Fleischräucherer | Fleischräucherin"
"21102043","94100","Charcuteriegehilfe | Charcuteriegehilfin"
"21102045","94122","Traiteurgehilfe | Traiteurgehilfin"
"21102046","75110","Salzer in Metzgerei | Salzerin in Metzgerei"
"21102047","75110","Geflügelstecher | Geflügelstecherin"
"21102048","81601","Arbeiter Fleischproduktion | Arbeiterin Fleischproduktion"
"21102049","75110","Räucher | Räucherin"
"21102050","81601","Fleischtechnologe | Fleischtechnologin"
"21102052","32570","Fleischinspektor | Fleischinspektorin"
"21102053","75110","Fleischspezialist | Fleischspezialistin"
"21102054","75110","Metzger, Arbeiten im Schlachthof und in der Ausbeinerei | Metzgerin, Arbeiten im Schlachthof und in der Ausbeinerei"
"21102055","75110","Metzger, Arbeiten in der Wursterei und Ausbeinerei | Metzgerin, Arbeiten in der Wursterei und Ausbeinerei"
"21102058","75110","Metzger, Fleischgewinnung | Metzgerin, Fleischgewinnung"
"21102059","75110","Metzger, Verarbeitung | Metzgerin, Verarbeitung"
"21102060","75110","Metzger, Veredlung | Metzgerin, Veredlung"
"21102061","75110","Fleischer | Fleischerin"
"21102062","75110","Metzger, eidg. FA | Metzgerin, eidg. FA"
"21102063","75110","Metzger-Wurster | Metzgerin-Wursterin"
"21102064","75110","Metzgereiangestellter | Metzgereiangestellte"
"21102065","13210","Metzgereileiter | Metzgereileiterin"
"21102066","75110","Fleischtrockner | Fleischtrocknerin"
"21102067","75110","Fleischfachassistent EBA | Fleischfachassistentin EBA"
"21102068","75110","Fleischfachmann EFZ | Fleischfachfrau EFZ"
"21102069","13210","Betriebsleiter Fleischwirtschaft, eidg. FA | Betriebsleiterin Fleischwirtschaft, eidg. FA"
"21103001","75120","Bäcker | Bäckerin"
"21103002","75120","Biskuitbäcker | Biskuitbäckerin"
"21103004","81601","Bäckereimaschinenbediener | Bäckereimaschinenbedienerin"
"21103005","75120","Brotbäcker | Brotbäckerin"
"21103006","75120","Versuchsbäcker | Versuchsbäckerin"
"21103007","75120","Diätbrotbäcker | Diätbrotbäckerin"
"21103008","13210","Chef-Konditor | Chefin-Konditorin"
"21103009","13210","Oberbäcker | Oberbäckerin"
"21103010","75120","Zwiebackbäcker | Zwiebackbäckerin"
"21103011","75120","Waffelbäcker | Waffelbäckerin"
"21103012","13210","Bäckermeister HFP | Bäckermeisterin HFP"
"21103013","94100","Bäckergeselle | Bäckergesellin"
"21103014","75120","Feinbäcker | Feinbäckerin"
"21103016","75120","Konditor | Konditorin"
"21103017","94100","Kneter | Kneterin"
"21103018","94100","Bäckereigehilfe | Bäckereigehilfin"
"21103019","13210","Bäcker-Konditormeister | Bäckerin-Konditormeisterin"
"21103020","75120","Bäckereiangestellter | Bäckereiangestellte"
"21103021","13210","Bäckereileiter | Bäckereileiterin"
"21103022","94100","Feinbäckergehilfe | Feinbäckergehilfin"
"21103023","51200","Chefpatissier | Chefpatissière"
"21103024","75120","Patisserieangestellter | Patisserieangestellte"
"21103025","94100","Hilfsbäcker | Hilfsbäckerin"
"21103026","75120","Bäckereiarbeiter | Bäckereiarbeiterin"
"21103027","75120","Bäcker-Konditor | Bäckerin-Konditorin"
"21103028","13210","Chef Bäcker-Konditor, eidg. FA | Chefin Bäckerin-Konditorin, eidg. FA"
"21103029","75120","Bäcker-Konditor, dipl. HFP | Bäckerin-Konditorin, dipl. HFP"
"21103030","13210","Chef Bäcker, eidg. FA | Chefin Bäckerin, eidg. FA"
"21103031","75120","Bäcker, dipl. HFP | Bäckerin, dipl. HFP"
"21103032","94100","Konditorgehilfe | Konditorgehilfin"
"21103033","94100","Bäckergehilfe | Bäckergehilfin"
"21103034","94100","Bäcker-Konditor-Gehilfe | Bäckerin-Konditorin-Gehilfin"
"21103035","94100","Konditorarbeiter | Konditorarbeiterin"
"21103036","75120","Chokolatier | Chokolatière"
"21103037","75120","Glacémacher | Glacémacherin"
"21103038","75120","Bäcker-Patissier | Bäckerin-Patissière"
"21103039","75120","Konfiseur | Konfiseurin"
"21103040","13210","Chef-Confiseur | Chefin-Confiseurin"
"21103041","75120","Konfektmacher | Konfektmacherin"
"21103042","75120","Confiseur-Dekorateur | Confiseurin-Dekorateurin"
"21103044","75120","Pralinenmacher | Pralinenmacherin"
"21103045","75120","Zuckerbäcker | Zuckerbäckerin"
"21103046","94100","Konditor-Gehilfe | Konditorin-Gehilfin"
"21103047","75120","Konditoreiangestellter | Konditoreiangestellte"
"21103048","75120","Konditor-Confiseur, dipl. HFP | Konditorin-Confiseurin, dipl. HFP"
"21103050","94100","Confiseurgehilfe | Confiseurgehilfin"
"21103051","13210","Konditormeister HFP | Konditormeisterin HFP"
"21103052","75120","Biscuitier | Biscuitierin"
"21103054","94100","Zubereiter (Bäckerei) | Zubereiterin (Bäckerei)"
"21103055","93210","Confiserie-Verpacker | Confiserie-Verpackerin"
"21103056","75120","Bäcker, Konditor, Confiseur | Bäckerin, Konditorin, Confiseurin"
"21103057","13210","Bäckerei-Konditorei-Inhaber | Bäckerei-Konditorei-Inhaberin"
"21103061","13210","Konditormeister | Konditormeisterin"
"21103062","13210","Chef Bäcker | Chefin Bäckerin"
"21103063","13210","Chef Bäcker-Konditor | Chefin Bäckerin-Konditorin"
"21103064","75120","Konditor-Confiseur | Konditorin-Confiseurin"
"21103065","13210","Chef Konditor-Confiseur, eidg. FA | Chefin Konditorin-Confiseurin, eidg. FA"
"21103067","13210","Chef Konditor-Confiseur | Chefin Konditorin-Confiseurin"
"21103068","75120","Vollkornbäcker | Vollkornbäckerin"
"21103069","75120","Tortenbäcker | Tortenbäckerin"
"21103070","75120","Kuchenbäcker | Kuchenbäckerin"
"21103071","75120","Brezelbäcker | Brezelbäckerin"
"21103072","75120","Holzofenbäcker | Holzofenbäckerin"
"21103074","75120","Spezialitätenbäcker | Spezialitätenbäckerin"
